timestamp,difficulty,mode,server,service,winner,reason,hits,duration_s,last_hitter,last_shot,score_kai_before,score_mina_before,sets_kai,sets_mina
2026-05-03T12:55:06,Club,singles,opponent,serve_short,opponent,Point,1,1.67,opponent,serve_short,0,6,0,0
2026-05-03T12:55:09,Club,singles,opponent,serve_short,opponent,Point,1,1.67,opponent,serve_short,0,7,0,0
2026-05-03T12:55:12,Club,singles,opponent,serve_short,opponent,Point,1,1.67,opponent,serve_short,0,8,0,0
2026-05-03T12:55:15,Club,singles,opponent,serve_short,opponent,Point,1,1.65,opponent,serve_short,0,9,0,0
2026-05-03T12:55:17,Club,singles,opponent,serve_drive,opponent,Point,1,1.62,opponent,serve_drive,0,10,0,0
2026-05-03T12:55:23,Elite,singles,opponent,serve_short,player,Point,4,3.49,player,smash,0,11,0,0
2026-05-03T12:55:38,Elite,singles,player,serve_short,player,Point,15,13.70,player,smash,1,11,0,0
2026-05-03T12:55:41,Elite,singles,player,serve_lob,opponent,Point,2,2.88,opponent,smash,2,11,0,0
2026-05-03T12:55:46,Elite,singles,opponent,serve_drive,player,Faute dehors,3,3.29,opponent,smash,2,12,0,0
2026-05-03T12:56:12,Elite,singles,player,serve_short,opponent,Point,24,24.96,opponent,smash,3,12,0,0
2026-05-03T12:56:34,Elite,singles,opponent,serve_lob,player,Point,20,21.05,player,drop,3,13,0,0
2026-05-03T12:56:42,Elite,singles,player,serve_drive,player,Point,7,6.84,player,smash,4,13,0,0
2026-05-03T12:56:50,Elite,singles,player,serve_lob,player,Faute dehors,6,7.47,opponent,smash,5,13,0,0
2026-05-03T12:56:57,Elite,singles,player,serve_lob,opponent,Point,4,5.13,opponent,lob,6,13,0,0
2026-05-03T12:57:01,Elite,singles,opponent,serve_short,player,Faute filet,3,2.91,opponent,drop,6,14,0,0
2026-05-03T12:57:06,Loisir,singles,player,serve_lob,opponent,Point,4,4.31,opponent,drop,7,14,0,0
2026-05-03T12:57:12,Loisir,singles,opponent,serve_short,opponent,Point,5,4.60,opponent,smash,7,15,0,0
2026-05-03T12:57:16,Loisir,singles,opponent,serve_short,player,Faute dehors,3,3.06,opponent,drop,7,16,0,0
2026-05-03T12:57:23,Loisir,singles,player,serve_short,player,Point,7,5.60,player,smash,8,16,0,0
2026-05-03T12:57:27,Club,singles,player,serve_drive,opponent,Faute dehors,3,3.28,player,smash,9,16,0,0
2026-05-03T12:57:32,Club,singles,opponent,serve_short,player,Faute filet,5,3.46,opponent,drop,9,17,0,0
2026-05-03T12:57:35,Elite,singles,player,serve_lob,opponent,Point,2,2.86,opponent,smash,10,17,0,0
2026-05-03T12:57:42,Elite,singles,opponent,serve_short,opponent,Faute dehors,4,4.96,player,drop,10,18,0,0
2026-05-03T12:57:53,Elite,singles,opponent,serve_drive,player,Faute dehors,9,9.77,opponent,drop,10,19,0,0
2026-05-03T12:57:59,Elite,singles,player,serve_short,opponent,Point,6,5.63,opponent,smash,11,19,0,0
2026-05-03T12:58:29,Elite,singles,opponent,serve_lob,player,Faute dehors,27,28.10,opponent,lob,11,20,0,0
2026-05-03T12:58:36,Elite,singles,player,serve_drive,opponent,Faute dehors,5,5.33,player,smash,12,20,0,0
2026-05-03T12:58:51,Elite,singles,opponent,serve_lob,opponent,Faute dehors,4,5.36,player,smash,0,0,0,1
2026-05-03T12:58:57,Elite,singles,opponent,serve_lob,player,Point,4,5.11,player,smash,0,1,0,1
2026-05-03T12:59:08,Elite,singles,player,serve_lob,player,Point,9,10.29,player,smash,1,1,0,1
2026-05-03T12:59:31,Elite,singles,player,serve_lob,opponent,Faute filet,23,21.87,player,smash,2,1,0,1
2026-05-03T12:59:48,Elite,singles,opponent,serve_short,opponent,Point,17,15.62,opponent,smash,2,2,0,1
2026-05-03T13:00:14,Elite,singles,opponent,serve_short,player,Point,24,25.36,player,smash,2,3,0,1
2026-05-03T13:00:18,Elite,singles,player,serve_lob,opponent,Point,2,2.87,opponent,smash,3,3,0,1
2026-05-03T13:00:26,Elite,singles,opponent,serve_lob,opponent,Faute dehors,6,6.64,player,smash,3,4,0,1
2026-05-03T13:00:34,Elite,singles,opponent,serve_short,player,Faute dehors,7,6.30,opponent,smash,3,5,0,1
2026-05-03T13:00:40,Elite,singles,player,serve_short,opponent,Faute dehors,5,5.00,player,drop,4,5,0,1
2026-05-03T13:00:44,Elite,singles,opponent,serve_lob,player,Faute dehors,3,3.51,opponent,smash,4,6,0,1
2026-05-03T13:00:57,Elite,singles,player,serve_short,player,Point,11,11.18,player,smash,5,6,0,1
2026-05-03T13:01:03,Elite,singles,player,serve_short,opponent,Faute dehors,5,5.13,player,lob,6,6,0,1
2026-05-03T13:01:14,Elite,singles,opponent,serve_short,opponent,Faute filet,10,9.94,player,smash,6,7,0,1
2026-05-03T13:01:17,Elite,singles,opponent,serve_short,player,Point,2,2.21,player,drive,6,8,0,1
2026-05-03T13:01:34,Club,singles,player,serve_lob,opponent,Point,2,3.31,opponent,drop,0,0,0,0
2026-05-03T13:01:36,Club,singles,opponent,serve_short,player,Faute service,1,1.67,opponent,serve_short,0,1,0,0
2026-05-03T13:01:40,Club,singles,player,serve_lob,opponent,Point,2,2.89,opponent,smash,1,1,0,0
2026-05-03T13:01:43,Club,singles,opponent,serve_short,opponent,Point,1,1.67,opponent,serve_short,1,2,0,0
2026-05-03T13:01:45,Club,singles,opponent,serve_short,opponent,Point,1,1.66,opponent,serve_short,1,3,0,0
2026-05-03T13:01:48,Club,singles,opponent,serve_short,opponent,Point,1,1.67,opponent,serve_short,1,4,0,0
2026-05-03T13:02:01,Elite,singles,opponent,serve_short,player,Point,10,11.16,player,smash,1,5,0,0
2026-05-03T13:02:13,Elite,singles,player,serve_short,player,Faute dehors,12,11.73,opponent,smash,2,5,0,0
2026-05-03T13:02:18,Elite,singles,player,serve_lob,player,Point,3,4.14,player,smash,3,5,0,0
2026-05-03T13:02:27,Elite,singles,player,serve_drive,opponent,Faute filet,9,7.78,player,drop,4,5,0,0
2026-05-03T13:02:39,Elite,singles,opponent,serve_short,opponent,Faute filet,10,10.14,player,smash,4,6,0,0
2026-05-03T13:02:45,Elite,singles,opponent,serve_lob,opponent,Faute filet,6,5.45,player,drop,4,7,0,0
2026-05-03T13:02:53,Elite,singles,opponent,serve_drive,opponent,Faute dehors,6,6.59,player,smash,4,8,0,0
2026-05-03T13:03:07,Elite,singles,opponent,serve_lob,opponent,Point,11,12.53,opponent,smash,4,9,0,0
2026-05-03T13:03:26,Elite,singles,opponent,serve_short,player,Faute dehors,15,17.71,opponent,lob,4,10,0,0
2026-05-03T13:03:30,Elite,singles,player,serve_lob,player,Faute dehors,2,2.89,opponent,smash,5,10,0,0
2026-05-03T13:03:36,Elite,singles,player,serve_short,opponent,Faute dehors,5,5.46,player,smash,6,10,0,0
2026-05-03T13:03:41,Elite,singles,opponent,serve_short,opponent,Point,3,3.34,opponent,smash,6,11,0,0
2026-05-03T13:03:49,Elite,singles,opponent,serve_short,player,Faute dehors,7,7.41,opponent,drop,6,12,0,0
2026-05-03T13:03:58,Elite,singles,player,serve_lob,opponent,Faute dehors,7,7.59,player,smash,7,12,0,0
2026-05-03T13:04:05,Elite,singles,opponent,serve_short,player,Faute dehors,5,5.73,opponent,drop,7,13,0,0
2026-05-03T13:04:21,Elite,singles,player,serve_short,player,Faute dehors,16,15.50,opponent,smash,8,13,0,0
2026-05-03T13:04:27,Elite,singles,player,serve_drive,opponent,Point,4,4.56,opponent,smash,9,13,0,0
2026-05-03T13:04:31,Elite,singles,opponent,serve_lob,player,Faute dehors,3,3.52,opponent,smash,9,14,0,0
2026-05-03T13:04:46,Elite,singles,player,serve_short,player,Point,13,13.02,player,smash,10,14,0,0
2026-05-03T13:04:49,Elite,singles,player,serve_lob,opponent,Faute filet,3,2.70,player,smash,11,14,0,0
2026-05-03T13:04:52,Elite,singles,opponent,serve_short,opponent,Faute filet,2,1.30,player,drop,11,15,0,0
2026-05-03T13:05:02,Elite,singles,opponent,serve_lob,player,Point,8,9.37,player,drop,11,16,0,0
2026-05-03T13:05:13,Elite,singles,player,serve_short,opponent,Faute dehors,9,9.43,player,drop,12,16,0,0
2026-05-03T13:05:25,Elite,singles,opponent,serve_lob,player,Faute filet,11,11.09,opponent,drop,12,17,0,0
2026-05-03T13:05:27,Elite,singles,player,serve_drive,opponent,Faute service,1,0.52,player,serve_drive,13,17,0,0
2026-05-03T13:05:43,Elite,singles,opponent,serve_drive,player,Faute dehors,15,15.13,opponent,smash,13,18,0,0
2026-05-03T13:05:48,Elite,singles,player,serve_lob,opponent,Faute dehors,3,4.31,player,drop,14,18,0,0
2026-05-03T13:05:54,Elite,singles,opponent,serve_short,opponent,Faute dehors,4,4.54,player,lob,14,19,0,0
2026-05-03T13:06:02,Elite,singles,opponent,serve_lob,opponent,Faute dehors,6,7.18,player,lob,14,20,0,0
2026-05-03T13:16:54,Elite,singles,player,serve_lob,player,Faute dehors,4,5.38,opponent,smash,0,0,0,0
2026-05-03T13:17:03,Elite,singles,player,serve_lob,player,Point,7,8.17,player,lob,1,0,0,0
2026-05-03T13:17:24,Elite,singles,player,serve_short,opponent,Faute dehors,19,19.88,player,smash,2,0,0,0
2026-05-03T13:17:40,Elite,singles,opponent,serve_lob,player,Point,14,14.41,player,drop,2,1,0,0
2026-05-03T13:17:43,Elite,singles,player,serve_lob,opponent,Point,2,2.86,opponent,smash,3,1,0,0
2026-05-03T13:17:47,Elite,singles,opponent,serve_short,player,Point,2,2.26,player,drop,3,2,0,0
2026-05-03T13:17:56,Elite,singles,player,serve_short,opponent,Faute dehors,7,7.83,player,lob,4,2,0,0
2026-05-03T13:18:04,Elite,singles,opponent,serve_short,opponent,Faute filet,8,6.86,player,drop,4,3,0,0
2026-05-03T13:18:08,Elite,singles,opponent,serve_lob,opponent,Faute dehors,2,2.86,player,smash,4,4,0,0
2026-05-03T13:18:10,Elite,singles,opponent,serve_short,opponent,Faute filet,2,1.30,player,drop,4,5,0,0
2026-05-03T13:18:18,Elite,singles,opponent,serve_lob,player,Faute filet,8,6.00,player,drop,4,6,0,0
2026-05-03T13:18:48,Elite,singles,player,serve_lob,opponent,Faute dehors,27,29.54,player,smash,5,6,0,0
2026-05-03T13:19:02,Club,singles,player,serve_lob,opponent,Point,2,2.88,opponent,smash,0,0,0,0
2026-05-03T13:19:06,Club,singles,opponent,serve_short,opponent,Point,3,3.42,opponent,drop,0,1,0,0
2026-05-03T13:19:10,Club,singles,opponent,serve_lob,opponent,Point,1,2.44,opponent,serve_lob,0,2,0,0
2026-05-03T13:19:14,Club,singles,opponent,serve_lob,opponent,Point,1,2.27,opponent,serve_lob,0,3,0,0
2026-05-03T13:19:16,Club,singles,opponent,serve_short,opponent,Point,1,1.69,opponent,serve_short,0,4,0,0
2026-05-03T13:19:20,Club,singles,opponent,serve_lob,opponent,Point,1,2.47,opponent,serve_lob,0,5,0,0
2026-05-03T13:19:23,Club,singles,opponent,serve_short,opponent,Point,1,1.67,opponent,serve_short,0,6,0,0
2026-05-03T13:19:26,Club,singles,opponent,serve_short,opponent,Point,1,1.69,opponent,serve_short,0,7,0,0
2026-05-03T13:19:30,Club,singles,opponent,serve_lob,opponent,Point,1,2.47,opponent,serve_lob,0,8,0,0
2026-05-03T13:19:33,Club,singles,opponent,serve_lob,opponent,Point,1,2.47,opponent,serve_lob,0,9,0,0
2026-05-03T13:19:36,Club,singles,opponent,serve_short,opponent,Point,1,1.67,opponent,serve_short,0,10,0,0
2026-05-03T13:19:39,Club,singles,opponent,serve_short,opponent,Point,1,1.67,opponent,serve_short,0,11,0,0
2026-05-03T13:19:42,Club,singles,opponent,serve_drive,opponent,Point,1,1.62,opponent,serve_drive,0,12,0,0
2026-05-03T13:19:45,Club,singles,opponent,serve_short,opponent,Point,1,1.67,opponent,serve_short,0,13,0,0
2026-05-03T13:19:48,Club,singles,opponent,serve_short,opponent,Point,1,1.69,opponent,serve_short,0,14,0,0
2026-05-03T13:19:50,Club,singles,opponent,serve_short,opponent,Point,1,1.67,opponent,serve_short,0,15,0,0
2026-05-03T13:19:53,Club,singles,opponent,serve_short,opponent,Point,1,1.67,opponent,serve_short,0,16,0,0
2026-05-03T13:19:59,Club,singles,opponent,serve_short,opponent,Point,1,1.67,opponent,serve_short,0,18,0,0
2026-05-03T13:20:02,Club,singles,opponent,serve_drive,opponent,Point,1,1.64,opponent,serve_drive,0,19,0,0
2026-05-03T13:20:05,Club,singles,opponent,serve_lob,opponent,Point,1,2.49,opponent,serve_lob,0,20,0,0
2026-05-03T13:20:30,Elite,singles,opponent,serve_short,player,Faute dehors,15,14.69,opponent,smash,0,0,0,1
2026-05-03T13:20:44,Elite,singles,player,serve_short,opponent,Point,12,12.51,opponent,smash,1,0,0,1
2026-05-03T13:20:57,Club,singles,player,serve_lob,opponent,Point,2,2.84,opponent,smash,0,0,0,0
2026-05-03T13:21:02,Club,singles,opponent,serve_lob,opponent,Point,1,2.47,opponent,serve_lob,0,1,0,0
2026-05-03T13:21:06,Club,singles,opponent,serve_short,opponent,Point,3,3.49,opponent,smash,0,2,0,0
2026-05-03T13:21:09,Club,singles,opponent,serve_lob,opponent,Point,1,2.47,opponent,serve_lob,0,3,0,0
2026-05-03T13:21:12,Club,singles,opponent,serve_short,opponent,Point,1,1.67,opponent,serve_short,0,4,0,0
2026-05-03T13:21:18,Elite,singles,opponent,serve_short,player,Faute filet,5,4.28,opponent,smash,0,5,0,0
2026-05-03T13:21:29,Elite,singles,player,serve_drive,opponent,Faute filet,11,10.58,player,drop,1,5,0,0
2026-05-03T13:21:40,Elite,singles,opponent,serve_lob,player,Faute dehors,7,8.95,opponent,lob,1,6,0,0
2026-05-03T13:21:54,Elite,singles,player,serve_short,opponent,Faute dehors,15,13.22,player,smash,2,6,0,0
2026-05-03T13:22:02,Elite,singles,opponent,serve_drive,opponent,Faute dehors,8,7.17,player,smash,2,7,0,0
2026-05-03T13:22:06,Elite,singles,opponent,serve_short,player,Faute dehors,3,3.02,opponent,smash,2,8,0,0
2026-05-03T13:22:26,Elite,singles,player,serve_short,opponent,Point,20,18.58,opponent,smash,3,8,0,0
2026-05-03T13:22:31,Elite,singles,opponent,serve_short,opponent,Point,5,3.71,opponent,smash,3,9,0,0
2026-05-03T13:22:44,Elite,singles,opponent,serve_lob,player,Faute dehors,11,12.15,opponent,smash,3,10,0,0
2026-05-03T13:22:47,Elite,singles,player,serve_drive,player,Faute dehors,2,2.01,opponent,smash,4,10,0,0
2026-05-03T13:22:59,Elite,singles,player,serve_short,opponent,Faute filet,13,11.25,player,smash,5,10,0,0
2026-05-03T13:23:12,Elite,singles,opponent,serve_short,opponent,Point,11,11.29,opponent,smash,5,11,0,0
2026-05-03T13:23:38,Elite,singles,opponent,serve_lob,opponent,Faute filet,28,25.43,player,drop,5,12,0,0
2026-05-03T13:23:50,Elite,singles,opponent,serve_short,player,Faute filet,11,10.17,opponent,smash,5,13,0,0
2026-05-03T13:24:01,Elite,singles,player,serve_short,opponent,Faute filet,11,9.97,player,smash,6,13,0,0
2026-05-03T13:24:08,Elite,singles,opponent,serve_lob,opponent,Point,7,6.49,opponent,smash,6,14,0,0
2026-05-03T13:24:30,Elite,singles,opponent,serve_lob,player,Point,22,20.77,player,smash,6,15,0,0
2026-05-03T13:24:33,Elite,singles,player,serve_short,opponent,Faute filet,3,1.92,player,drop,7,15,0,0
2026-05-03T13:24:45,Elite,singles,opponent,serve_lob,opponent,Faute dehors,8,10.27,player,smash,7,16,0,0
2026-05-03T13:25:03,Elite,singles,opponent,serve_short,player,Faute dehors,17,16.81,opponent,smash,7,17,0,0
2026-05-03T13:25:09,Elite,singles,player,serve_short,player,Point,5,5.28,player,smash,8,17,0,0
2026-05-03T13:25:28,Elite,singles,player,serve_lob,opponent,Faute dehors,17,18.00,player,smash,9,17,0,0
2026-05-03T13:25:39,Elite,singles,player,serve_lob,opponent,Point,2,3.31,opponent,drop,0,0,0,0
2026-05-03T13:25:47,Elite,singles,opponent,serve_lob,player,Point,6,6.25,player,smash,0,1,0,0
2026-05-03T13:25:52,Elite,singles,player,serve_lob,opponent,Faute dehors,3,4.13,player,smash,1,1,0,0
2026-05-03T13:25:58,Elite,singles,opponent,serve_drive,player,Faute filet,5,4.48,opponent,drop,1,2,0,0
2026-05-03T13:26:13,Elite,singles,player,serve_lob,opponent,Point,14,14.77,opponent,smash,2,2,0,0
2026-05-03T13:26:27,Elite,singles,opponent,serve_drive,player,Point,12,12.70,player,smash,2,3,0,0
2026-05-03T13:26:38,Elite,singles,player,serve_short,opponent,Point,10,9.57,opponent,smash,3,3,0,0
2026-05-03T13:26:52,Elite,singles,opponent,serve_lob,player,Faute dehors,13,13.28,opponent,smash,3,4,0,0
2026-05-03T13:27:02,Elite,singles,player,serve_short,opponent,Faute dehors,9,8.76,player,smash,4,4,0,0
2026-05-03T13:27:08,Elite,singles,opponent,serve_short,player,Faute dehors,5,5.18,opponent,smash,4,5,0,0
2026-05-03T13:27:15,Elite,singles,player,serve_short,player,Point,5,5.86,player,drop,5,5,0,0
2026-05-03T13:27:25,Elite,singles,player,serve_short,player,Faute dehors,8,8.34,opponent,smash,6,5,0,0
2026-05-03T13:27:29,Elite,singles,player,serve_short,opponent,Faute dehors,3,3.69,player,lob,7,5,0,0
2026-05-03T13:27:39,Elite,singles,opponent,serve_lob,opponent,Faute dehors,8,8.87,player,drop,7,6,0,0
2026-05-03T13:27:58,Elite,singles,opponent,serve_lob,player,Point,16,17.23,player,smash,7,7,0,0
2026-05-03T13:28:04,Elite,singles,player,serve_drive,opponent,Point,6,5.13,opponent,smash,8,7,0,0
2026-05-03T13:28:12,Elite,singles,opponent,serve_drive,opponent,Faute dehors,6,6.94,player,drop,8,8,0,0
2026-05-03T13:28:26,Elite,singles,opponent,serve_short,player,Faute dehors,11,12.60,opponent,lob,8,9,0,0
2026-05-03T13:28:30,Elite,singles,player,serve_lob,opponent,Point,2,2.86,opponent,smash,9,9,0,0
2026-05-03T13:28:47,Elite,singles,opponent,serve_short,player,Faute dehors,15,15.99,opponent,lob,9,10,0,0
2026-05-03T13:28:55,Elite,singles,player,serve_short,opponent,Point,8,6.97,opponent,smash,10,10,0,0
2026-05-03T13:29:08,Elite,singles,opponent,serve_short,opponent,Point,11,11.44,opponent,smash,10,11,0,0
2026-05-03T13:29:12,Elite,singles,opponent,serve_short,player,Faute filet,5,3.19,opponent,drop,10,12,0,0
2026-05-03T13:29:22,Elite,singles,player,serve_short,player,Faute filet,12,9.42,opponent,drop,11,12,0,0
2026-05-03T13:29:46,Elite,singles,player,serve_drive,opponent,Faute dehors,21,22.64,player,smash,12,12,0,0
2026-05-03T13:30:00,Elite,singles,opponent,serve_drive,player,Faute dehors,13,13.08,opponent,drop,12,13,0,0
2026-05-03T13:30:15,Elite,singles,player,serve_short,player,Faute filet,16,13.95,opponent,drop,13,13,0,0
2026-05-03T13:30:21,Elite,singles,player,serve_short,player,Point,5,4.73,player,smash,14,13,0,0
2026-05-03T13:30:29,Elite,singles,player,serve_lob,player,Faute dehors,6,6.65,opponent,smash,15,13,0,0
2026-05-03T13:30:33,Elite,singles,player,serve_lob,player,Faute dehors,2,2.87,opponent,smash,16,13,0,0
2026-05-03T13:30:40,Elite,singles,player,serve_short,player,Point,7,6.93,player,smash,17,13,0,0
2026-05-03T13:30:45,Elite,singles,player,serve_lob,opponent,Faute filet,3,3.57,player,drop,18,13,0,0
2026-05-03T13:30:51,Elite,singles,opponent,serve_short,player,Faute filet,5,4.58,opponent,drop,18,14,0,0
2026-05-03T13:31:08,Elite,singles,player,serve_short,player,Point,17,16.48,player,smash,19,14,0,0
2026-05-03T13:31:16,Elite,singles,player,serve_short,opponent,Faute dehors,7,6.80,player,drop,20,14,0,0
2026-05-03T13:31:21,Elite,singles,opponent,serve_drive,player,Faute dehors,3,3.29,opponent,smash,20,15,0,0
2026-05-03T13:41:10,Club,singles,player,serve_lob,opponent,Point,2,2.84,opponent,smash,0,0,0,0
2026-05-03T13:41:13,Club,singles,opponent,serve_short,opponent,Point,1,1.69,opponent,serve_short,0,1,0,0
2026-05-03T13:41:17,Club,singles,opponent,serve_short,opponent,Point,1,1.66,opponent,serve_short,0,2,0,0
2026-05-03T13:41:20,Club,singles,opponent,serve_drive,opponent,Point,1,1.62,opponent,serve_drive,0,3,0,0
2026-05-03T13:41:21,Club,singles,opponent,serve_drive,player,Faute service,1,0.52,opponent,serve_drive,0,4,0,0
2026-05-03T13:41:24,Club,singles,player,serve_lob,opponent,Point,2,2.87,opponent,smash,1,4,0,0
2026-05-03T13:41:28,Club,singles,opponent,serve_drive,opponent,Point,1,1.64,opponent,serve_drive,1,5,0,0
2026-05-03T13:41:32,Club,singles,opponent,serve_short,opponent,Point,3,3.43,opponent,smash,1,6,0,0
2026-05-03T13:41:34,Club,singles,opponent,serve_short,player,Faute service,1,0.60,opponent,serve_short,1,7,0,0
2026-05-03T13:43:43,Club,singles,player,serve_lob,player,Faute dehors,2,2.86,opponent,smash,0,0,0,0
2026-05-03T13:43:47,Club,singles,player,serve_lob,opponent,Point,2,3.61,opponent,lob,1,0,0,0
2026-05-03T13:43:50,Club,singles,opponent,serve_short,opponent,Point,1,1.65,opponent,serve_short,1,1,0,0
2026-05-03T13:43:53,Club,singles,opponent,serve_short,opponent,Point,1,1.65,opponent,serve_short,1,2,0,0
2026-05-03T13:43:57,Club,singles,opponent,serve_lob,opponent,Point,1,2.47,opponent,serve_lob,1,3,0,0
2026-05-03T13:44:01,Club,singles,opponent,serve_lob,opponent,Point,1,2.49,opponent,serve_lob,1,4,0,0
2026-05-03T13:44:03,Club,singles,opponent,serve_short,player,Faute service,1,0.60,opponent,serve_short,1,5,0,0
2026-05-03T13:44:13,Club,singles,player,serve_lob,opponent,Point,2,3.27,opponent,drop,2,5,0,0
2026-05-03T13:44:16,Club,singles,opponent,serve_short,opponent,Point,1,1.67,opponent,serve_short,2,6,0,0
2026-05-03T13:44:20,Club,singles,opponent,serve_lob,opponent,Point,1,2.47,opponent,serve_lob,2,7,0,0
2026-05-03T13:44:23,Club,singles,opponent,serve_lob,opponent,Point,1,2.47,opponent,serve_lob,2,8,0,0
